artifact,category,attack,tactic,attack_count,defense_count,impact_count,similar_count,risk_score,centrality_score,attack_global_frequency,same_category_frequency,rule_score_total,matched_rule_count,max_rule_weight,unique_rule_types_count,identity_rule_score,file_rule_score,protocol_rule_score,port_rule_score,system_rule_score,context_rule_score,network_rule_score,has_port_signal,has_protocol_signal,has_file_signal,has_identity_signal,has_system_signal,has_context_signal,has_network_signal,label
Subroutine,Process,SQL Stored Procedures,Unknown,1,5,0,7,2,13,4,3,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,AppCert DLLs,Unknown,40,2,0,7,80,49,5,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,AppInit DLLs,Unknown,40,2,0,7,80,49,5,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Application Window Discovery,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Asynchronous Procedure Call,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Bypass User Account Control,Unknown,40,2,0,7,80,49,6,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,CMSTP,Unknown,40,2,0,7,80,49,3,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Compiled HTML File,Unknown,40,2,0,7,80,49,3,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Control Panel,Unknown,40,2,0,7,80,49,4,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Credentials from Web Browsers,Unknown,40,2,0,7,80,49,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Deobfuscate/Decode Files or Information,Unknown,40,2,0,7,80,49,6,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Dynamic-link Library Injection,Unknown,40,2,0,7,80,49,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Elevated Execution with Prompt,Unknown,40,2,0,7,80,49,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Local Data Staging,Unknown,40,2,0,7,80,49,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Match Legitimate Resource Name or Location,Unknown,40,2,0,7,80,49,2,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Mavinject,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Mshta,Unknown,40,2,0,7,80,49,4,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Native API,Unknown,40,2,0,7,80,49,1,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Parent PID Spoofing,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Process Discovery,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Process Doppelgänging,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Ptrace System Calls,Unknown,40,2,0,7,80,49,1,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Query Registry,Unknown,40,2,0,7,80,49,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Remote System Discovery,Unknown,40,2,0,7,80,49,5,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Rundll32,Unknown,40,2,0,7,80,49,3,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,SQL Stored Procedures,Unknown,40,2,0,7,80,49,4,3,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Scheduled Task/Job,Unknown,40,2,0,7,80,49,5,4,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Screen Capture,Unknown,40,2,0,7,80,49,1,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Security Software Discovery,Unknown,40,2,0,7,80,49,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,System Information Discovery,Unknown,40,2,0,7,80,49,3,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,System Network Configuration Discovery,Unknown,40,2,0,7,80,49,4,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,System Network Connections Discovery,Unknown,40,2,0,7,80,49,1,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,System Owner/User Discovery,Unknown,40,2,0,7,80,49,9,5,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,System Owner/User Discovery,Unknown,40,2,0,7,80,49,9,5,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,System Service Discovery,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,System Time Discovery,Unknown,40,2,0,7,80,49,2,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Thread Execution Hijacking,Lateral Movement,40,2,0,7,80,49,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Thread Local Storage,Unknown,40,2,0,7,80,49,1,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Time Based Evasion,Unknown,40,2,0,7,80,49,2,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,VDSO Hijacking,Lateral Movement,40,2,0,7,80,49,2,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,Windows Management Instrumentation,Unknown,40,2,0,7,80,49,5,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Call,Process,XSL Script Processing,Unknown,40,2,0,7,80,49,5,2,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,1
System Configuration Database,Configuration,Add-ins,Unknown,13,1,0,0,26,14,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Component Object Model Hijacking,Lateral Movement,13,1,0,0,26,14,4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Credentials in Registry,Unknown,13,1,0,0,26,14,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Elevated Execution with Prompt,Unknown,13,1,0,0,26,14,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Hidden File System,Unknown,13,1,0,0,26,14,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Hidden Window,Unknown,13,1,0,0,26,14,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Image File Execution Options Injection,Unknown,13,1,0,0,26,14,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,MMC,Unknown,13,1,0,0,26,14,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Modify Registry,Unknown,13,1,0,0,26,14,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Query Registry,Unknown,13,1,0,0,26,14,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Rogue Domain Controller,Unknown,13,1,0,0,26,14,5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,System Language Discovery,Unknown,13,1,0,0,26,14,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Configuration Database,Configuration,Windows Service,Unknown,13,1,0,0,26,14,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Firmware,System,ROMMONkit,Unknown,2,1,0,0,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Firmware,System,System Firmware,Unknown,2,1,0,0,4,3,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Init Configuration,Configuration,RC Scripts,Unknown,5,1,0,0,10,6,4,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Init Configuration,Configuration,Registry Run Keys / Startup Folder,Unknown,5,1,0,0,10,6,5,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Init Configuration,Configuration,Safe Mode Boot,Unknown,5,1,0,0,10,6,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Init Configuration,Configuration,Services Registry Permissions Weakness,Unknown,5,1,0,0,10,6,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
System Init Configuration,Configuration,Startup Items,Unknown,5,1,0,0,10,6,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
URL,Network,Drive-by Compromise,Unknown,4,3,1,10,9,18,6,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
URL,Network,Malicious Link,Unknown,4,3,1,10,9,18,5,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
URL,Network,Spearphishing Link,Unknown,4,3,1,10,9,18,8,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
URL,Network,Spearphishing via Service,Unknown,4,3,1,10,9,18,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Account Access Removal,Unknown,13,7,1,6,27,27,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Account Manipulation,Unknown,13,7,1,6,27,27,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Additional Cloud Roles,Unknown,13,7,1,6,27,27,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Additional Email Delegate Permissions,Unknown,13,7,1,6,27,27,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Cloud Account,Unknown,13,7,1,6,27,27,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Cloud Account,Unknown,13,7,1,6,27,27,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Cloud Accounts,Unknown,13,7,1,6,27,27,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Create Account,Unknown,13,7,1,6,27,27,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Default Accounts,Unknown,13,7,1,6,27,27,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Domain Account,Unknown,13,7,1,6,27,27,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Domain Account,Unknown,13,7,1,6,27,27,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Domain Accounts,Unknown,13,7,1,6,27,27,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Local Account,Unknown,13,7,1,6,27,27,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Local Account,Unknown,13,7,1,6,27,27,4,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Local Accounts,Unknown,13,7,1,6,27,27,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Account,Identity,Valid Accounts,Unknown,13,7,1,6,27,27,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Init Configuration File,File,Hidden Users,Unknown,2,1,0,6,4,9,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
User Init Configuration File,File,Unix Shell Configuration Modification,Unknown,2,1,0,6,4,9,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
Windows Registry Key,File,Impair Command History Logging,Unknown,1,1,1,6,3,9,7,4,3.5,1.0,3.5,1,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0,0,0,0,1,0,0,1
Access Control Configuration,Configuration,Application Layer Protocol,Unknown,6,2,0,0,12,8,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,LC_LOAD_DYLIB Addition,Unknown,6,2,0,0,12,8,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Hidden File System,Unknown,6,2,0,0,12,8,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Exploitation of Remote Services,Lateral Movement,6,2,0,0,12,8,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Exploitation of Remote Services,Lateral Movement,6,2,0,0,12,8,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Data Obfuscation,Unknown,6,2,0,0,12,8,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Compromise Host Software Binary,Unknown,6,2,0,0,12,8,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Transport Agent,Unknown,6,2,0,0,12,8,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Code Repositories,Unknown,6,2,0,0,12,8,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Remote Service Session Hijacking,Lateral Movement,6,2,0,0,12,8,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Remote Service Session Hijacking,Lateral Movement,6,2,0,0,12,8,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Remote Service Session Hijacking,Lateral Movement,6,2,0,0,12,8,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Archive via Custom Method,Unknown,6,2,0,0,12,8,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Archive Collected Data,Unknown,6,2,0,0,12,8,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Control Configuration,Configuration,Compile After Delivery,Unknown,6,2,0,0,12,8,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Access Token,Identity,Exploitation for Defense Evasion,Unknown,7,2,1,6,15,16,3,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,File Transfer Protocols,Unknown,7,2,1,6,15,16,4,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Sudo and Sudo Caching,Unknown,7,2,1,6,15,16,4,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Application Window Discovery,Unknown,7,2,1,6,15,16,2,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Video Capture,Unknown,7,2,1,6,15,16,3,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Exfiltration Over Other Network Medium,Unknown,7,2,1,6,15,16,1,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Trap,Unknown,7,2,1,6,15,16,6,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Remote Desktop Protocol,Lateral Movement,7,2,1,6,15,16,2,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Remote Desktop Protocol,Lateral Movement,7,2,1,6,15,16,2,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Exploitation for Privilege Escalation,Unknown,7,2,1,6,15,16,3,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,SQL Stored Procedures,Unknown,7,2,1,6,15,16,4,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,LLMNR/NBT-NS Poisoning and SMB Relay,Unknown,7,2,1,6,15,16,2,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Account Manipulation,Unknown,7,2,1,6,15,16,1,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Disk Structure Wipe,Unknown,7,2,1,6,15,16,1,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Remote Service Session Hijacking,Lateral Movement,7,2,1,6,15,16,2,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Remote Service Session Hijacking,Lateral Movement,7,2,1,6,15,16,2,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Access Token,Identity,Remote Service Session Hijacking,Lateral Movement,7,2,1,6,15,16,2,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Application Configuration,Configuration,Network Share Connection Removal,Unknown,4,2,0,0,8,6,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Application Configuration,Configuration,LSA Secrets,Unknown,4,2,0,0,8,6,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Application Configuration,Configuration,Disable or Modify System Firewall,Unknown,4,2,0,0,8,6,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Application Configuration,Configuration,Exploitation for Defense Evasion,Unknown,4,2,0,0,8,6,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Application Configuration,Configuration,Netsh Helper DLL,Unknown,4,2,0,0,8,6,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Application Configuration,Configuration,Compromise Host Software Binary,Unknown,4,2,0,0,8,6,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Application Configuration,Configuration,Compile After Delivery,Unknown,4,2,0,0,8,6,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Application Configuration,Configuration,Port Monitors,Unknown,4,2,0,0,8,6,2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Boot Loader,System,Component Object Model Hijacking,Lateral Movement,1,1,0,0,2,2,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Boot Loader,System,Outlook Forms,Unknown,1,1,0,0,2,2,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Non-Application Layer Protocol,Unknown,5,1,0,6,10,12,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Invalid Code Signature,Unknown,5,1,0,6,10,12,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Automated Exfiltration,Unknown,5,1,0,6,10,12,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Scheduled Transfer,Unknown,5,1,0,6,10,12,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Thread Execution Hijacking,Lateral Movement,5,1,0,6,10,12,3,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,DCSync,Unknown,5,1,0,6,10,12,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Port Knocking,Unknown,5,1,0,6,10,12,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Cloud Service Discovery,Unknown,5,1,0,6,10,12,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Trap,Unknown,5,1,0,6,10,12,6,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Certificate File,File,Local Accounts,Unknown,5,1,0,6,10,12,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Configuration Resource,Configuration,Remote Access Tools,Unknown,43,2,0,0,86,45,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Configuration Resource,Configuration,External Defacement,Unknown,43,2,0,0,86,45,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Configuration Resource,Configuration,Communication Through Removable Media,Unknown,43,2,0,0,86,45,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
